location_id,pm2_5,pm10,no2,so2,o3,co,aqi
2163328,0.77,1.01,0.84,0.33,45.68,111.74,1
2163329,1.89,2.11,0.65,0.1,27.31,99.96,1
2163330,1.89,2.11,0.65,0.1,27.31,99.96,1
2163331,0.77,1.01,0.84,0.33,45.68,111.74,1
2163332,0.77,1.01,0.84,0.33,45.68,111.74,1
2163333,9.72,10.46,3.33,0.69,34.18,121.12,1
2163334,9.72,10.46,3.33,0.69,34.18,121.12,1
2163335,6.64,7.0,6.35,2.03,55.76,124.67,1
2163336,6.64,7.0,6.35,2.03,55.76,124.67,1
2163337,12.83,13.27,5.04,1.85,60.21,144.13,2
2163338,12.83,13.27,5.04,1.85,60.21,144.13,2
2163339,2.68,2.83,0.28,0.03,37.28,100.78,1
2163340,2.68,2.83,0.28,0.03,37.28,100.78,1
2163341,0.5,0.51,0.95,0.27,45.85,112.53,1
2163342,0.5,0.51,0.95,0.27,45.85,112.53,1
2163343,0.5,0.51,0.95,0.27,45.85,112.53,1
2163344,0.5,0.51,0.95,0.27,45.85,112.53,1
2163345,0.5,0.55,1.08,0.19,42.18,110.44,1
2163346,0.5,0.55,1.08,0.19,42.18,110.44,1
2163347,0.5,0.55,1.08,0.19,42.18,110.44,1
2163348,0.5,0.55,1.08,0.19,42.18,110.44,1
2163349,0.6,0.63,1.3,0.23,57.84,109.93,1
2163350,2.89,3.2,0.9,0.52,41.79,113.92,1
2163351,2.62,2.93,1.37,0.34,27.27,121.12,1
2163352,2.71,2.82,2.5,0.47,33.48,148.55,1
2163353,2.38,2.47,2.66,0.44,40.04,159.34,1
2163354,2.28,2.45,1.96,0.35,36.56,143.95,1
2163355,1.84,1.96,2.35,0.41,48.25,138.78,1
2163356,0.87,1.02,1.83,0.7,56.99,112.45,1
2163357,0.57,0.75,1.55,0.35,51.43,109.92,1
2163358,0.58,0.69,1.44,0.37,52.48,110.14,1
2163359,0.67,0.73,1.53,0.54,55.51,111.54,1
2163360,0.61,0.75,1.46,0.42,54.85,109.69,1
2163361,0.57,0.75,1.55,0.35,51.43,109.92,1
2163362,0.57,0.75,1.55,0.35,51.43,109.92,1
2163363,0.66,0.75,1.37,0.49,58.24,109.45,1
2163364,0.64,0.74,1.49,0.48,55.18,110.62,1
2163365,0.76,0.83,1.63,0.5,55.68,112.77,1
2163366,0.67,0.73,1.53,0.54,55.51,111.54,1
2163367,1.24,1.34,1.58,0.27,49.61,129.5,1
2163368,1.11,1.19,1.86,0.26,47.54,137.15,1
2163369,0.94,1.01,1.83,0.41,56.03,115.24,1
2163370,1.49,1.61,2.27,0.46,52.68,126.05,1
2163371,1.39,1.48,2.05,0.35,48.15,136.07,1
2163372,1.93,2.12,1.66,0.36,47.02,136.37,1
2163373,2.1,2.31,1.66,0.36,42.0,135.08,1
2163374,5.91,7.44,2.42,1.24,59.57,121.16,1
2163375,4.48,5.47,2.04,0.85,52.85,127.15,1
2163376,8.62,9.89,1.06,0.68,67.14,120.17,2
2163377,7.55,8.7,1.23,0.69,61.04,121.31,2
2163378,8.67,10.21,1.54,0.74,58.84,122.65,1
2163379,7.59,9.33,1.68,0.74,58.5,122.68,1
2163380,7.59,9.33,1.68,0.74,58.5,122.68,1
2163381,7.09,8.23,1.72,0.86,59.77,128.03,1
2163382,5.94,6.73,1.3,0.73,58.06,123.37,1
2163383,7.55,8.7,1.23,0.69,61.04,121.31,2
2163384,5.33,5.94,0.96,0.6,57.75,119.02,1
2163385,6.05,7.05,1.12,0.7,61.95,116.61,2
2163386,3.62,3.89,0.61,0.51,51.56,112.55,1
2163387,4.0,4.38,1.38,0.73,54.5,129.2,1
2163388,6.86,7.81,0.98,0.62,63.05,119.14,2
2163389,3.62,3.89,0.61,0.51,51.56,112.55,1
2163390,0.6,0.63,1.33,0.27,56.54,110.51,1
2163391,3.01,3.45,1.37,0.52,40.03,122.01,1
2163392,3.62,3.89,0.61,0.51,51.56,112.55,1
2163393,7.84,10.19,1.12,0.45,65.04,114.35,2
2163394,8.6,11.54,1.59,0.5,55.97,112.01,1
2163395,1.09,1.64,0.93,0.08,51.84,96.42,1
2163396,1.09,1.64,0.93,0.08,51.84,96.42,1
2163397,0.84,1.39,0.84,0.06,45.44,95.17,1
2165262,6.77,9.97,2.32,0.82,105.33,99.32,3
2165655,1.78,5.53,1.44,1.17,82.69,98.28,2
2165656,2.18,2.3,1.47,0.44,25.27,186.89,1
2165657,12.62,13.72,1.47,0.61,66.85,129.89,2
2166053,0.78,1.67,2.3,0.02,28.22,88.68,1
2166225,2.47,6.17,4.66,0.29,29.07,144.68,1
2167194,1.54,1.84,1.06,0.17,59.2,97.8,1
2169936,4.52,4.74,0.82,0.18,16.72,198.1,1
2172783,7.11,17.74,0.46,0.82,99.93,95.39,2
2172784,7.11,17.74,0.46,0.82,99.93,95.39,2
2174591,10.83,14.7,5.93,0.19,31.01,134.0,2
2174592,4.52,4.74,0.82,0.18,16.72,198.1,1
2181641,0.5,0.58,0.17,0.08,21.64,76.95,1
2196946,8.48,23.64,0.29,0.74,120.29,106.01,3
2219544,17.34,17.77,1.42,10.72,29.45,75.55,2
2248573,14.22,23.26,1.8,2.6,88.59,132.45,2
2248574,14.22,23.26,1.8,2.6,88.59,132.45,2
2270651,3.81,13.4,0.72,0.62,60.51,73.86,2
2297552,2.18,2.3,1.47,0.44,25.27,186.89,1
2315448,2.18,2.3,1.47,0.44,25.27,186.89,1
2327978,2.18,2.3,1.47,0.44,25.27,186.89,1
2335282,1.86,8.58,0.22,0.41,81.39,95.04,2
2340282,2.18,2.3,1.47,0.44,25.27,186.89,1
2360514,1.7,5.03,0.45,0.1,33.08,94.66,1
2371794,1.04,2.87,0.81,0.35,42.5,90.47,1
2374321,0.78,2.16,0.1,0.11,80.14,83.42,2
2375197,2.18,2.3,1.47,0.44,25.27,186.89,1
2375983,1.36,1.87,3.06,0.63,60.54,106.06,2
2377795,4.38,4.6,2.66,0.11,44.33,122.55,1
2379288,2.66,2.84,0.86,0.17,15.54,195.57,1
2383924,11.55,13.35,2.14,0.56,118.84,108.61,3
2384279,2.18,2.3,1.47,0.44,25.27,186.89,1
2384280,2.18,2.3,1.47,0.44,25.27,186.89,1
2384585,2.18,2.3,1.47,0.44,25.27,186.89,1
2385060,49.18,64.28,20.7,6.14,35.43,759.37,3
2385061,49.18,64.28,20.7,6.14,35.43,759.37,3
2386747,3.45,4.46,11.03,2.48,59.06,158.29,1
2388046,11.55,13.35,2.14,0.56,118.84,108.61,3
2388059,2.04,3.27,0.35,0.12,62.67,105.28,2
2389721,25.98,33.17,10.51,12.53,63.21,455.99,3
2389908,10.99,11.89,7.36,2.45,55.38,103.69,2
2390467,1.52,3.19,1.09,0.1,51.47,90.87,1
2392562,4.33,4.72,2.8,0.71,62.57,120.23,2
2392564,0.64,0.96,0.32,0.42,76.53,82.03,2
2392565,0.76,1.59,1.32,0.49,51.37,111.53,1
2393118,5.67,10.74,2.06,0.94,93.07,94.74,2
2393483,2.54,10.81,0.21,0.52,91.51,107.82,2
2393484,2.54,10.81,0.21,0.52,91.51,107.82,2
2393909,2.18,2.3,1.47,0.44,25.27,186.89,1
2395594,27.69,34.56,8.67,7.08,94.94,214.23,3
2395595,24.39,30.91,5.21,5.32,91.61,171.76,2
2395596,3.1,5.79,0.81,0.71,43.04,83.22,1
2395598,5.07,8.07,1.0,1.05,50.37,93.86,1
2395599,25.25,32.81,9.23,5.59,85.95,194.95,3
2395600,27.14,35.61,17.45,8.12,82.52,274.24,3
2395602,29.48,33.7,3.59,21.7,110.59,139.32,3
2395603,36.77,41.8,3.95,31.01,123.58,143.15,3
2395604,34.13,36.84,2.56,20.87,100.02,135.96,3
2395605,37.08,43.52,2.48,11.15,114.59,138.76,3
2395606,33.28,38.61,3.04,16.49,112.58,139.06,3
2395607,27.96,32.77,3.11,10.54,103.05,139.34,3
2395608,36.77,41.8,3.95,31.01,123.58,143.15,3
2395609,29.48,33.7,3.59,21.7,110.59,139.32,3
2395610,29.48,33.7,3.59,21.7,110.59,139.32,3
2395611,32.05,40.88,18.37,9.31,89.65,287.69,3
2395612,35.09,43.34,11.07,7.97,100.23,221.82,3
2395613,35.45,39.32,3.23,25.73,111.49,139.79,3
2395614,35.45,39.32,3.23,25.73,111.49,139.79,3
2395615,19.32,24.59,2.62,4.08,82.35,145.4,2
2395616,19.32,24.59,2.62,4.08,82.35,145.4,2
2395617,14.67,19.22,2.03,2.98,70.24,130.61,2
2395618,19.32,24.59,2.62,4.08,82.35,145.4,2
2395619,35.09,43.34,11.07,7.97,100.23,221.82,3
2395620,30.38,36.37,3.45,5.65,102.12,147.59,3
2395621,33.73,39.94,2.97,8.39,108.33,143.19,3
2395623,22.23,28.63,1.37,3.31,88.83,122.41,2
2395624,10.02,13.85,1.44,1.88,58.13,115.83,2
2395625,10.02,13.85,1.44,1.88,58.13,115.83,2
2395626,14.67,19.22,2.03,2.98,70.24,130.61,2
2395627,10.02,13.85,1.44,1.88,58.13,115.83,2
2396766,28.45,29.9,3.1,0.3,95.73,154.11,3
2398789,10.19,12.99,4.48,0.28,40.2,126.0,2
2400111,8.44,8.69,4.17,0.24,32.18,134.56,1
2400455,12.08,13.16,8.75,0.37,80.73,129.87,2
2400456,14.4,15.82,3.05,0.18,95.7,119.4,2
2402491,0.5,0.58,0.17,0.08,21.64,76.95,1
2402870,1.27,1.6,1.05,0.38,39.31,111.07,1
2402871,1.27,1.6,1.05,0.38,39.31,111.07,1
2403877,1.16,1.73,2.16,0.11,21.73,97.87,1
2405742,28.45,29.9,3.1,0.3,95.73,154.11,3
2409475,2.56,11.07,0.23,0.59,84.03,102.7,2
2410591,0.62,1.72,0.08,0.07,81.98,73.84,2
2413068,10.83,11.0,1.46,4.2,38.01,83.57,2
2416075,9.39,17.29,1.79,0.52,72.26,121.53,2
2416076,9.39,17.29,1.79,0.52,72.26,121.53,2
2418983,5.89,6.3,1.35,0.8,69.06,107.46,2
2420992,6.58,11.44,3.42,0.19,27.08,101.19,1
2420993,6.61,8.67,3.49,1.69,40.8,96.79,1
2422682,1.55,1.79,0.64,0.08,61.08,96.98,2
2425320,8.99,21.16,0.78,0.67,96.49,82.47,2
2427466,3.15,3.41,5.54,0.36,52.89,113.75,1
2427852,27.23,30.54,3.56,5.35,82.56,298.58,3
2429011,4.52,4.74,0.82,0.18,16.72,198.1,1
2429963,2.18,2.3,1.47,0.44,25.27,186.89,1
2430363,1.86,3.69,0.44,1.48,55.23,127.32,1
2432814,3.31,3.48,0.76,0.16,17.53,189.22,1
2433342,25.94,31.34,1.29,3.57,142.47,155.36,4
2436644,2.61,7.23,0.96,0.62,60.48,75.37,2
2437236,6.42,27.34,0.95,0.06,66.87,89.96,2
2439091,2.18,2.3,1.47,0.44,25.27,186.89,1
2439859,2.45,2.63,1.09,0.31,22.17,180.46,1
2440451,1.35,2.07,3.69,0.2,11.6,103.92,1
2444140,2.4,2.76,3.56,0.5,31.82,98.93,1
2448846,10.75,11.92,1.57,2.19,77.21,126.92,2
2453304,1.67,5.48,2.07,1.48,85.14,98.79,2
2453305,4.79,5.6,10.37,1.54,48.97,160.82,1
2453306,1.12,1.24,2.0,0.4,69.54,73.49,2
2453308,1.12,1.24,2.0,0.4,69.54,73.49,2
2453309,1.67,5.48,2.07,1.48,85.14,98.79,2
2453310,2.29,6.34,1.53,0.61,65.11,104.05,2
2453311,5.06,5.96,6.27,1.03,19.22,197.43,1
2453312,1.67,5.48,2.07,1.48,85.14,98.79,2
2453313,4.79,5.6,10.37,1.54,48.97,160.82,1
2453314,2.29,6.34,1.53,0.61,65.11,104.05,2
2453315,2.29,6.86,3.5,2.09,72.9,99.41,2
2453317,2.29,6.34,1.53,0.61,65.11,104.05,2
2453318,2.29,6.86,3.5,2.09,72.9,99.41,2
2453319,1.67,5.48,2.07,1.48,85.14,98.79,2
2453320,2.29,6.34,1.53,0.61,65.11,104.05,2
2453321,2.29,6.86,3.5,2.09,72.9,99.41,2
2453492,11.88,12.87,1.29,2.08,85.2,128.18,2
2453493,11.88,12.87,1.29,2.08,85.2,128.18,2
2453495,2.4,2.76,3.56,0.5,31.82,98.93,1
2453497,2.25,7.93,0.13,0.27,47.96,194.27,1
2453498,2.4,2.76,3.56,0.5,31.82,98.93,1
2453499,2.4,2.76,3.56,0.5,31.82,98.93,1
2453500,2.25,7.93,0.13,0.27,47.96,194.27,1
2453501,2.25,7.93,0.13,0.27,47.96,194.27,1
2454958,6.26,7.15,2.66,0.64,52.87,115.29,1
2455393,0.84,1.27,0.28,0.34,74.46,80.94,2
2455394,0.84,1.27,0.28,0.34,74.46,80.94,2
2457250,2.18,2.3,1.47,0.44,25.27,186.89,1
2457848,12.79,13.91,2.13,0.94,60.38,127.1,2
2457849,12.79,13.91,2.13,0.94,60.38,127.1,2
2458196,12.79,13.91,2.13,0.94,60.38,127.1,2
2461311,4.52,4.74,0.82,0.18,16.72,198.1,1
2461673,12.79,13.91,2.13,0.94,60.38,127.1,2
2461674,12.51,13.48,2.41,1.08,56.05,125.83,2
2461675,12.79,13.91,2.13,0.94,60.38,127.1,2
2461676,12.51,13.48,2.41,1.08,56.05,125.83,2
2463403,3.2,3.5,1.86,0.36,37.84,122.54,1
2466568,1.58,2.12,0.8,0.62,85.11,112.08,2
2469720,3.31,3.55,4.14,0.73,61.38,94.99,2
2470105,2.18,2.3,1.47,0.44,25.27,186.89,1
2472316,4.79,7.35,0.49,0.27,109.65,98.87,3
2473770,0.5,0.58,0.17,0.08,21.64,76.95,1
2474298,6.17,6.9,3.09,3.12,79.24,118.42,2
2474515,2.18,2.3,1.47,0.44,25.27,186.89,1
2479977,1.98,3.37,2.19,0.97,76.19,116.64,2
2482361,7.15,8.47,2.89,0.76,51.37,115.92,1
2482365,27.69,34.56,8.67,7.08,94.94,214.23,3
2483823,9.95,20.11,4.09,4.29,59.23,239.8,2
2484640,2.06,5.55,1.38,0.96,79.39,100.75,2
2486907,12.76,13.91,5.3,1.51,58.21,98.48,2
2487244,6.03,6.42,0.94,1.09,66.97,107.08,2
2492986,2.18,2.3,1.47,0.44,25.27,186.89,1
2493582,1.58,2.58,3.49,0.16,14.26,100.18,1
2493583,0.61,0.9,2.56,0.06,17.59,90.4,1
2493584,0.56,0.86,2.03,0.31,34.77,101.1,1
2493585,0.65,1.05,2.08,0.41,42.09,105.32,1
2493586,0.65,1.05,2.08,0.41,42.09,105.32,1
2493587,0.66,0.91,1.7,0.38,50.92,108.5,1
2493589,0.61,0.9,2.56,0.06,17.59,90.4,1
2493594,1.81,2.82,1.18,0.24,51.71,95.39,1
2493595,1.81,2.82,1.18,0.24,51.71,95.39,1
2493596,1.6,2.17,0.57,0.08,61.72,95.84,2
2493597,0.7,1.04,1.68,0.06,30.62,93.35,1
2494926,5.73,12.5,0.87,0.52,56.15,101.53,1
2495098,5.73,12.5,0.87,0.52,56.15,101.53,1
2496205,4.62,9.14,1.94,0.35,39.58,96.7,1
2496206,4.49,9.51,1.93,0.42,41.06,97.19,1
2497134,7.71,22.84,0.52,0.6,78.99,79.3,2
2497672,4.25,4.5,0.94,0.32,65.34,126.66,2
2498395,1.37,2.24,1.13,0.18,59.85,99.42,1
2498741,5.23,5.28,2.58,0.67,63.1,123.04,2
2498781,4.84,8.33,5.89,2.09,17.68,177.37,1
2498942,2.31,5.56,2.57,0.18,38.42,102.69,1
2503337,11.55,13.35,2.14,0.56,118.84,108.61,3
2504091,0.82,1.12,4.65,0.29,44.02,115.1,1
2505175,2.81,6.32,0.35,0.46,64.75,78.54,2
2506086,25.98,33.17,10.51,12.53,63.21,455.99,3
2510265,1.84,1.91,2.17,0.04,52.38,96.93,1
2510432,2.45,2.63,1.09,0.31,22.17,180.46,1
2513451,1.23,1.38,2.3,0.52,71.53,75.5,2
2513830,9.32,9.62,1.96,0.87,56.33,110.23,1
2515834,1.47,2.43,1.25,0.22,63.69,100.86,2
2515835,1.47,2.43,1.25,0.22,63.69,100.86,2
2517335,13.31,13.91,4.56,0.2,75.87,128.29,2
2519597,4.33,4.72,2.8,0.71,62.57,120.23,2
2520800,5.23,5.94,6.01,0.37,30.72,143.57,1
2523394,2.18,2.3,1.47,0.44,25.27,186.89,1
2523721,0.97,2.22,1.08,0.69,28.26,113.98,1
2524053,0.97,2.22,1.08,0.69,28.26,113.98,1
2524560,1.13,4.13,0.41,0.28,71.27,95.98,2
2525075,8.44,8.69,4.17,0.24,32.18,134.56,1
2525244,6.82,6.98,2.92,0.59,49.35,116.28,1
2530122,11.2,12.03,3.4,0.16,49.55,128.23,2
2532110,1.02,2.04,0.63,0.44,54.32,109.33,1
2534401,1.14,2.27,1.67,0.05,59.05,87.49,1
2534572,10.59,24.37,1.95,0.28,26.87,113.78,2
2575375,3.31,3.48,0.76,0.16,17.53,189.22,1
2577003,1.76,8.14,0.24,0.42,80.72,95.71,2
2577404,11.16,12.6,1.71,0.74,31.84,99.59,2
2578962,6.05,16.86,0.08,0.46,77.7,68.86,2
2578963,5.64,17.93,0.08,0.47,66.78,66.74,2
2578964,5.55,13.83,0.45,0.37,52.54,54.54,1
2578965,5.01,12.75,0.43,0.39,55.26,54.37,1
2578966,6.38,19.37,0.04,0.44,69.51,66.85,2
2578967,30.68,48.92,35.49,12.83,45.78,411.76,3
2578968,6.05,16.86,0.08,0.46,77.7,68.86,2
2578969,6.05,16.86,0.08,0.46,77.7,68.86,2
2578970,6.01,16.73,0.04,0.44,79.35,68.54,2
2578971,30.68,48.92,35.49,12.83,45.78,411.76,3
2578972,5.17,10.25,0.03,0.13,81.15,69.68,2
2578973,5.17,10.25,0.03,0.13,81.15,69.68,2
2578974,5.17,10.25,0.03,0.13,81.15,69.68,2
2578975,10.24,23.18,2.68,0.89,63.38,102.42,2
2578976,5.72,19.07,0.12,0.51,54.81,67.37,1
2578977,6.84,17.75,2.6,0.45,62.61,82.6,2
2578978,6.05,16.86,0.08,0.46,77.7,68.86,2
2578979,5.72,19.07,0.12,0.51,54.81,67.37,1
2578980,5.55,13.83,0.45,0.37,52.54,54.54,1
2578981,6.5,6.89,1.08,0.13,32.37,112.61,1
2578982,6.38,19.37,0.04,0.44,69.51,66.85,2
2578983,5.53,14.99,0.04,0.37,82.44,68.62,2
2578984,5.37,14.78,0.03,0.36,84.11,68.49,2
2578985,9.94,16.32,3.91,2.11,60.46,101.87,2
2578986,5.29,10.2,0.37,0.6,73.13,70.05,2
2578987,4.88,8.96,0.12,0.19,72.66,68.76,2
2583427,3.92,4.71,3.97,0.61,56.13,122.09,1
2584325,4.22,5.26,4.33,0.54,52.83,123.99,1
2588329,3.4,3.53,2.92,0.06,33.44,104.13,1
2589415,0.7,0.93,3.32,0.22,45.83,109.37,1
2590138,3.53,3.74,0.88,0.06,33.04,103.55,1
2590142,1.89,2.58,4.0,0.31,11.38,99.77,1
2590143,4.95,6.93,6.27,0.4,30.27,121.76,1
2590149,10.83,14.7,5.93,0.19,31.01,134.0,2
2599501,9.99,11.07,3.79,0.54,47.95,121.71,1
2600166,9.99,11.07,3.79,0.54,47.95,121.71,1
2600363,5.73,18.98,0.08,0.49,54.67,66.69,1
2601071,9.99,11.07,3.79,0.54,47.95,121.71,1
2603530,0.5,0.83,0.08,0.05,81.14,73.97,2
2603964,0.5,0.58,0.17,0.08,21.64,76.95,1
2603966,1.21,1.34,2.36,0.08,43.0,97.82,1
2604830,11.55,13.35,2.14,0.56,118.84,108.61,3
2605808,13.2,15.51,3.49,0.31,94.03,119.89,2
2608457,0.5,0.58,0.17,0.08,21.64,76.95,1
2616564,4.79,5.6,10.37,1.54,48.97,160.82,1
2622555,13.29,15.78,0.78,0.63,59.85,83.75,2
2622556,13.29,15.78,0.78,0.63,59.85,83.75,2
2622557,1.78,2.29,3.36,0.47,29.27,79.86,1
2622558,9.36,10.54,13.48,5.45,40.66,117.75,1
2622559,6.87,7.21,5.74,1.61,40.09,86.04,1
2622560,5.72,6.17,6.63,2.05,37.26,85.37,1
2622561,9.06,12.73,0.31,0.33,52.06,79.14,1
2622562,10.2,10.73,8.77,0.74,50.62,108.99,2
2622566,13.14,13.95,5.18,0.67,52.06,96.06,2
2622567,6.16,8.6,0.39,0.27,49.14,79.43,1
2622568,10.9,13.37,0.63,0.41,52.89,81.29,2
2622569,6.92,7.29,9.78,0.87,42.16,108.51,1
2622570,7.41,7.75,8.18,0.8,40.82,101.09,1
2622571,4.86,5.16,10.94,1.07,36.76,109.6,1
2622572,13.11,15.24,1.13,1.02,66.75,87.19,2
2622573,10.6,11.19,5.0,0.72,41.68,89.62,2
2622574,5.34,6.07,6.87,1.57,68.75,119.52,2
2622575,4.67,5.23,4.16,0.68,33.56,84.47,1
2622576,4.96,5.32,11.55,0.8,42.38,117.39,1
2622578,2.19,2.82,3.44,0.49,28.87,79.65,1
2622579,1.83,3.13,1.02,0.37,31.95,74.38,1
2622582,10.6,11.19,5.0,0.72,41.68,89.62,2
2622583,10.9,13.37,0.63,0.41,52.89,81.29,2
2622585,10.6,11.19,5.0,0.72,41.68,89.62,2
2622586,12.76,13.91,5.3,1.51,58.21,98.48,2
2622587,1.64,2.4,1.87,0.39,34.13,79.29,1
2622589,5.42,6.27,11.05,3.25,55.94,126.4,1
2622590,5.22,5.42,5.48,0.63,34.7,89.33,1
2622592,8.29,8.77,2.8,1.32,39.22,80.97,1
2622594,11.56,12.38,7.41,1.86,55.51,104.55,2
2622596,2.05,2.4,3.44,0.56,31.98,83.53,1
2622598,1.83,3.13,1.02,0.37,31.95,74.38,1
2622600,15.15,16.98,1.02,0.78,63.66,86.22,2
2622602,1.75,2.92,0.93,0.3,31.79,73.57,1
2622604,6.07,6.32,8.57,1.52,40.16,100.82,1
2622605,2.19,2.82,3.44,0.49,28.87,79.65,1
2622606,10.99,11.89,7.36,2.45,55.38,103.69,2
2622608,12.76,13.91,5.3,1.51,58.21,98.48,2
2622609,13.82,15.82,1.16,0.91,65.28,86.7,2
2622612,13.58,14.62,5.29,1.07,57.75,98.9,2
2622614,1.83,3.13,1.02,0.37,31.95,74.38,1
2622616,1.39,2.72,0.74,0.21,32.01,73.49,1
2622618,4.67,5.23,4.16,0.68,33.56,84.47,1
2622620,5.85,6.43,4.29,0.75,35.02,85.99,1
2622621,5.72,6.17,6.63,2.05,37.26,85.37,1
2622623,11.39,13.29,5.24,2.58,58.99,97.74,2
2622625,1.83,2.31,3.04,0.47,32.01,81.03,1
2622627,15.15,16.98,1.02,0.78,63.66,86.22,2
2622629,16.11,17.31,3.02,0.58,58.85,92.3,2
2622631,0.91,2.03,0.98,0.15,28.24,74.56,1
2622633,10.18,11.22,10.41,3.94,48.04,110.7,2
2622634,10.18,11.22,10.41,3.94,48.04,110.7,2
2622635,15.03,16.38,3.09,0.86,59.89,92.34,2
2622636,15.03,16.38,3.09,0.86,59.89,92.34,2
2622637,18.01,19.45,1.19,0.63,57.67,84.99,2
2622638,18.01,19.45,1.19,0.63,57.67,84.99,2
2622639,0.64,0.97,2.54,0.37,27.21,78.15,1
2622641,1.83,3.13,1.02,0.37,31.95,74.38,1
2622642,5.0,5.32,9.64,0.86,46.27,112.26,1
2622644,1.09,1.79,2.2,0.34,29.26,77.33,1
2622646,0.91,2.03,0.98,0.15,28.24,74.56,1
2622649,6.58,6.9,13.66,1.28,33.5,112.42,1
2622652,7.74,8.1,4.65,1.39,40.23,85.01,1
2622654,16.48,18.14,0.88,0.65,62.03,85.74,2
2622655,16.48,18.14,0.88,0.65,62.03,85.74,2
2622656,4.37,5.09,4.71,1.46,35.41,81.31,1
2622658,9.75,10.35,8.2,1.14,52.48,107.72,1
2622660,7.38,7.83,8.92,1.0,49.37,110.01,1
2622662,2.11,2.38,3.6,0.54,31.0,82.78,1
2622664,5.72,6.17,6.63,2.05,37.26,85.37,1
2622666,4.09,4.41,11.55,1.18,47.34,117.52,1
2622668,9.27,9.71,10.59,2.38,38.01,95.12,1
2622670,0.89,1.81,1.44,0.17,26.31,74.13,1
2622672,9.54,9.9,10.35,2.19,40.26,95.78,1
2622673,15.15,16.98,1.02,0.78,63.66,86.22,2
2622674,15.15,16.98,1.02,0.78,63.66,86.22,2
2622675,12.76,13.91,5.3,1.51,58.21,98.48,2
2622677,15.15,16.98,1.02,0.78,63.66,86.22,2
2622680,2.19,2.82,3.44,0.49,28.87,79.65,1
2622682,9.75,10.35,8.2,1.14,52.48,107.72,1
2622684,7.5,7.94,8.64,2.22,37.65,90.35,1
2622686,1.67,2.94,0.84,0.26,31.67,73.1,1
2622687,15.15,16.98,1.02,0.78,63.66,86.22,2
2622688,15.15,16.98,1.02,0.78,63.66,86.22,2
2622689,11.93,13.2,5.31,1.94,58.66,98.07,2
2622692,15.15,16.98,1.02,0.78,63.66,86.22,2
2622693,15.15,16.98,1.02,0.78,63.66,86.22,2
2622695,5.85,6.43,4.29,0.75,35.02,85.99,1
2622697,2.05,2.4,3.44,0.56,31.98,83.53,1
2622698,2.05,2.4,3.44,0.56,31.98,83.53,1
2622699,15.03,16.38,3.09,0.86,59.89,92.34,2
2622700,15.03,16.38,3.09,0.86,59.89,92.34,2
2622701,6.28,6.66,4.49,1.49,38.99,83.09,1
2622703,16.48,18.14,0.88,0.65,62.03,85.74,2
2622704,1.53,2.53,2.07,0.29,27.41,75.8,1
2622706,5.57,6.29,1.97,0.96,34.81,77.52,1
2622708,9.75,10.35,8.2,1.14,52.48,107.72,1
2622712,16.48,18.14,0.88,0.65,62.03,85.74,2
2622713,16.48,18.14,0.88,0.65,62.03,85.74,2
2622714,15.15,16.98,1.02,0.78,63.66,86.22,2
2622716,4.09,4.41,11.55,1.18,47.34,117.52,1
2622718,15.15,16.98,1.02,0.78,63.66,86.22,2
2622720,5.0,5.32,9.64,0.86,46.27,112.26,1
2622722,12.98,14.3,5.75,1.14,43.06,90.71,2
2622724,12.76,13.91,5.3,1.51,58.21,98.48,2
2622727,13.95,15.45,3.17,1.15,60.92,92.37,2
2622729,5.72,6.17,6.63,2.05,37.26,85.37,1
2622731,13.14,13.95,5.18,0.67,52.06,96.06,2
2622733,5.72,6.17,6.63,2.05,37.26,85.37,1
2622735,2.05,2.4,3.44,0.56,31.98,83.53,1
2622737,1.58,3.38,0.86,0.27,30.59,73.63,1
2622740,11.87,12.57,5.09,0.7,46.85,92.83,2
2622742,5.27,5.6,15.56,0.71,29.73,122.92,1
2622744,11.56,12.38,7.41,1.86,55.51,104.55,2
2622745,11.56,12.38,7.41,1.86,55.51,104.55,2
2622746,1.01,2.19,1.44,0.27,28.54,75.33,1
2622750,13.82,15.82,1.16,0.91,65.28,86.7,2
2622752,12.14,13.9,4.24,2.0,60.48,95.07,2
2622754,3.05,3.34,6.52,0.94,34.14,96.24,1
2622755,3.05,3.34,6.52,0.94,34.14,96.24,1
2622756,5.72,6.17,6.63,2.05,37.26,85.37,1
2622758,7.43,7.84,3.11,1.26,39.54,81.46,1
2622760,15.15,16.98,1.02,0.78,63.66,86.22,2
2622761,5.72,6.17,6.63,2.05,37.26,85.37,1
2622764,5.57,6.29,1.97,0.96,34.81,77.52,1
2622768,0.85,1.88,0.9,0.13,28.72,74.5,1
2622770,13.29,15.78,0.78,0.63,59.85,83.75,2
2622771,13.29,15.78,0.78,0.63,59.85,83.75,2
2622772,4.72,5.1,13.84,0.85,38.01,122.39,1
2622773,4.77,5.0,6.54,0.77,34.64,93.47,1
2622775,1.91,2.88,1.11,0.37,32.04,74.5,1
2622777,5.85,6.43,4.29,0.75,35.02,85.99,1
2622779,1.39,2.72,0.74,0.21,32.01,73.49,1
2622780,15.15,16.98,1.02,0.78,63.66,86.22,2
2622782,12.76,13.91,5.3,1.51,58.21,98.48,2
2622784,9.6,11.27,11.41,5.06,45.35,112.65,1
2622786,6.64,7.33,8.8,2.42,54.18,113.08,1
