location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude,pollution_source
2812700,7.42,31.92,1.12,0.05,66.43,94.15,2,38.67,24,2.02,33.38894,-112.07236,unknown
2812701,4.61,14.49,1.38,1.01,76.57,76.84,2,30.51,22,1.8,35.94326,-121.08356,unknown
2812702,4.71,8.03,17.14,1.89,52.95,146.6,1,33.68,25,1.57,38.61977,-121.45839,industrial
2812703,8.99,21.16,0.78,0.67,96.49,82.47,2,17.65,26,3.74,42.87531,74.65415,unknown
2812704,1.27,2.74,0.96,0.19,29.87,107.31,1,33.86,57,1.64,29.68654,-95.29524,natural
2812705,8.44,21.84,0.46,0.56,100.07,82.05,3,15.12,32,3.0,42.72614,74.50768,unknown
2812706,4.47,16.17,0.96,0.75,64.17,75.0,2,21.21,78,4.52,36.54211,-121.92474,natural
2812707,3.38,11.73,0.74,0.59,57.74,74.01,1,29.12,57,3.25,37.78498,-122.4395,natural
2812708,9.03,21.08,0.68,0.65,92.81,82.24,2,16.87,27,3.59,42.80371,74.59133,unknown
2812709,2.22,5.78,0.19,0.12,39.12,95.52,1,26.73,78,1.92,14.89604,-24.49705,natural
2812710,4.42,7.78,13.16,1.84,60.25,130.85,2,33.36,26,2.43,38.44463,-121.41131,industrial
2812711,4.48,7.07,15.84,1.46,50.24,143.57,1,34.24,24,2.47,39.11964,-121.5678,industrial
2812712,1.27,2.74,0.96,0.19,29.87,107.31,1,33.77,57,1.54,29.77326,-95.32773,natural
2812713,3.85,13.41,0.83,0.64,60.88,74.67,2,28.42,37,2.72,37.06078,-122.08349,natural
2812714,6.97,30.05,1.05,0.05,67.59,92.56,2,38.67,24,2.02,33.37671,-112.04934,unknown
2812715,4.04,13.87,0.93,0.69,64.21,75.81,2,30.39,42,1.84,36.98332,-121.98821,natural
2812716,8.49,18.57,0.29,0.52,101.3,80.75,3,15.11,24,2.69,43.22833,76.96028,unknown
2812717,8.49,18.57,0.29,0.52,101.3,80.75,3,15.9,23,2.4,43.21431,76.8555,unknown
2812718,8.49,18.57,0.29,0.52,101.3,80.75,3,16.24,18,3.67,43.34819,76.8433,unknown
2812719,7.83,20.84,0.55,0.65,82.14,83.2,2,33.63,26,4.14,34.068,-117.651,unknown
2812720,7.84,22.47,0.64,0.7,81.49,77.78,2,32.62,35,3.63,34.07381,-118.44365,unknown
2812721,2.78,3.15,0.17,0.06,60.47,104.95,2,31.94,55,5.55,27.95702,-82.45507,natural
2812722,3.27,10.64,0.81,0.62,59.43,74.81,1,29.96,45,2.51,37.8738,-122.2564,natural
2812723,1.27,2.74,0.96,0.19,29.87,107.31,1,33.73,57,1.52,29.77985,-95.3276,natural
2812724,8.44,21.84,0.46,0.56,100.07,82.05,3,16.87,27,3.59,42.79534,74.57483,unknown
2812725,1.05,1.31,3.23,0.11,35.28,107.38,1,20.44,49,4.9,42.45855,-73.22086,unknown
2812726,8.49,18.57,0.29,0.52,101.3,80.75,3,16.32,23,2.35,43.23396,76.80013,unknown
2812727,8.61,37.36,0.84,0.09,68.68,94.42,2,38.72,24,2.48,33.49022,-112.21252,unknown
2812728,4.26,12.54,1.34,0.8,71.39,81.2,2,30.55,32,2.91,36.84142,-121.53316,unknown
2812729,6.97,30.05,1.05,0.05,67.59,92.56,2,38.67,24,2.02,33.37562,-112.04844,unknown
2812730,4.04,13.87,0.93,0.69,64.21,75.81,2,30.41,41,2.01,36.97798,-121.9479,natural
2812731,4.77,9.21,6.33,1.39,74.08,106.95,2,32.76,27,3.21,37.91634,-121.21412,unknown
2812732,9.03,21.08,0.68,0.65,92.81,82.24,2,17.76,26,4.03,42.88291,74.59112,unknown
2812733,9.03,21.08,0.68,0.65,92.81,82.24,2,17.7,26,3.96,42.87628,74.57112,unknown
2812734,9.03,21.08,0.68,0.65,92.81,82.24,2,17.76,26,4.04,42.84051,74.51877,unknown
2812735,8.41,20.18,0.53,0.61,97.89,81.59,2,17.69,26,3.89,42.88466,74.61647,unknown
2812736,1.07,2.53,0.82,0.18,29.22,104.63,1,33.89,55,2.0,29.67019,-95.43265,natural
2812737,4.48,7.07,15.84,1.46,50.24,143.57,1,34.3,24,2.44,39.14397,-121.58572,industrial
2812738,2.15,6.65,0.65,0.45,77.19,101.86,2,22.72,45,4.07,43.33714,5.41068,natural
2812739,1.07,2.53,0.82,0.18,29.22,104.63,1,33.8,55,1.98,29.73461,-95.40234,natural
2812740,1.34,1.73,0.28,0.13,48.23,170.41,1,26.01,93,0.56,15.00045,120.7505,natural
2812741,2.15,6.65,0.65,0.45,77.19,101.86,2,22.72,45,4.07,43.33723,5.41072,natural
2812742,3.85,13.41,0.83,0.64,60.88,74.67,2,29.42,34,1.36,37.06706,-122.05722,natural
2812743,4.42,7.78,13.16,1.84,60.25,130.85,2,33.53,26,1.72,38.54715,-121.45293,industrial
2812744,3.03,3.37,0.17,0.07,61.85,104.92,2,32.05,53,5.39,27.96725,-82.23143,natural
2812745,4.04,14.35,0.88,0.68,60.79,74.44,2,30.45,46,3.59,36.94968,-122.06559,natural
2812746,2.23,4.18,2.51,0.3,44.58,90.2,1,28.75,32,3.51,35.08316,-106.55457,unknown
2812747,1.05,1.31,3.23,0.11,35.28,107.38,1,20.61,49,5.04,42.45658,-73.2441,unknown
2812748,8.41,20.18,0.53,0.61,97.89,81.59,2,17.21,26,3.66,42.80544,74.62685,unknown
2812749,8.49,18.57,0.29,0.52,101.3,80.75,3,16.02,20,3.01,43.27865,76.90347,unknown
2812750,2.8,3.23,1.22,0.67,52.64,209.49,1,26.76,91,0.86,14.58594,121.02932,natural
2812751,8.49,18.57,0.29,0.52,101.3,80.75,3,15.11,24,2.69,43.21846,76.94964,unknown
2812752,4.42,7.78,13.16,1.84,60.25,130.85,2,33.38,27,1.92,38.50132,-121.45974,industrial
2812753,8.2,17.05,0.25,0.53,101.59,75.49,3,13.97,32,1.56,43.15476,76.8992,unknown
2812754,1.05,1.31,3.23,0.11,35.28,107.38,1,20.49,49,5.02,42.42689,-73.28892,unknown
2812755,1.07,2.53,0.82,0.18,29.22,104.63,1,33.75,55,1.94,29.77398,-95.40593,natural
2812756,8.2,17.05,0.25,0.53,101.59,75.49,3,15.46,26,2.12,43.19957,76.85428,unknown
2812757,4.01,7.64,0.62,0.75,38.36,83.7,1,28.08,84,7.56,9.66831,80.02299,natural
2812758,9.03,21.08,0.68,0.65,92.81,82.24,2,17.7,26,3.96,42.85316,74.59234,unknown
2812759,5.91,13.81,0.05,0.31,100.66,66.82,3,23.67,36,3.16,40.56844,72.80311,unknown
2812760,2.23,4.18,2.51,0.3,44.58,90.2,1,28.76,31,3.3,35.07277,-106.57568,unknown
2812761,1.07,2.53,0.82,0.18,29.22,104.63,1,33.85,53,1.62,29.69949,-95.59665,natural
2812762,9.03,21.08,0.68,0.65,92.81,82.24,2,17.24,26,3.75,42.80967,74.57425,unknown
2812763,9.03,21.08,0.68,0.65,92.81,82.24,2,17.5,26,3.87,42.85191,74.56843,unknown
2812764,4.71,8.03,17.14,1.89,52.95,146.6,1,33.67,25,1.56,38.62817,-121.4804,industrial
2812765,4.25,15.02,0.94,0.72,64.19,75.41,2,29.34,64,4.22,36.61397,-121.91985,natural
2812766,4.04,13.38,0.98,0.71,67.63,77.18,2,30.61,40,3.02,36.92158,-121.77274,natural
2812767,1.27,2.74,0.96,0.19,29.87,107.31,1,33.73,57,1.52,29.78273,-95.31409,natural
2812768,3.85,13.41,0.83,0.64,60.88,74.67,2,28.42,37,2.72,37.0481,-122.07443,natural
2812769,8.2,17.05,0.25,0.53,101.59,75.49,3,14.96,27,2.28,43.19365,76.90963,unknown
2812770,5.19,8.93,16.04,2.34,64.13,145.1,2,33.48,26,2.09,38.48221,-121.39431,industrial
2812771,9.03,21.08,0.68,0.65,92.81,82.24,2,17.5,26,3.87,42.83532,74.57001,unknown
2812772,1.05,1.31,3.23,0.11,35.28,107.38,1,20.71,49,5.02,42.46803,-73.20072,unknown
2812773,3.27,10.64,0.81,0.62,59.43,74.81,1,29.96,45,2.51,37.86691,-122.25618,natural
2812774,4.47,16.17,0.96,0.75,64.17,75.0,2,28.8,65,4.2,36.5962,-121.90086,natural
2812775,8.2,17.05,0.25,0.53,101.59,75.49,3,14.97,29,1.83,43.17203,76.85234,unknown
2812776,4.42,7.78,13.16,1.84,60.25,130.85,2,33.53,26,1.72,38.5529,-121.45259,industrial
2812777,4.71,8.03,17.14,1.89,52.95,146.6,1,33.68,25,1.57,38.63095,-121.45769,industrial
2812778,1.27,2.74,0.96,0.19,29.87,107.31,1,33.74,56,1.64,29.77852,-95.35289,natural
2812779,1.07,2.53,0.82,0.18,29.22,104.63,1,33.84,55,1.96,29.70016,-95.40136,natural
2812780,9.03,21.08,0.68,0.65,92.81,82.24,2,17.63,26,3.96,42.83532,74.54931,unknown
2812781,1.05,2.2,1.16,0.21,26.99,105.61,1,33.57,55,1.85,29.85195,-95.53994,natural
2812782,4.46,14.46,1.09,0.8,71.66,77.9,2,30.82,33,4.83,36.5099,-121.43998,unknown
2812783,4.42,7.78,13.16,1.84,60.25,130.85,2,33.48,26,2.09,38.49244,-121.40596,industrial
2812784,8.49,18.57,0.29,0.52,101.3,80.75,3,15.11,24,2.69,43.2368,76.94481,unknown
2812785,0.87,2.33,0.67,0.16,28.58,101.96,1,33.79,53,1.53,29.7449,-95.60557,natural
2812786,3.38,11.73,0.74,0.59,57.74,74.01,1,22.54,66,4.15,37.64467,-122.49045,natural
2812787,7.88,20.97,1.15,0.81,80.5,87.71,2,34.03,24,3.13,33.97093,-117.32161,unknown
2812788,8.49,18.57,0.29,0.52,101.3,80.75,3,16.2,21,2.62,43.25074,76.82301,unknown
2812789,4.71,8.03,17.14,1.89,52.95,146.6,1,33.63,26,1.56,38.60998,-121.44886,industrial
2812790,3.73,12.59,0.96,0.66,61.03,75.53,2,30.12,33,3.26,37.3108,-122.0505,natural
2812791,4.76,17.13,1.03,0.8,67.28,75.23,2,28.68,43,3.67,36.24813,-121.78135,unknown
2812792,8.49,18.57,0.29,0.52,101.3,80.75,3,15.91,19,3.75,43.3104,76.94217,unknown
2812793,1.27,2.74,0.96,0.19,29.87,107.31,1,33.74,56,1.64,29.79191,-95.34363,natural
2812794,8.41,20.18,0.53,0.61,97.89,81.59,2,16.97,26,3.57,42.81172,74.64091,unknown
2812795,4.28,14.74,0.96,0.73,67.68,76.6,2,30.58,45,4.13,36.76696,-121.75769,natural
2812796,4.42,7.78,13.16,1.84,60.25,130.85,2,33.4,26,2.17,38.45461,-121.42901,industrial
2812797,1.27,2.74,0.96,0.19,29.87,107.31,1,33.83,55,1.84,29.72166,-95.38569,natural
2812798,1.05,1.31,3.23,0.11,35.28,107.38,1,20.78,48,5.2,42.42506,-73.22515,unknown
2812799,4.54,13.9,1.26,0.9,74.78,78.44,2,30.99,29,2.37,36.32676,-121.24687,unknown
2812800,7.42,31.92,1.12,0.05,66.43,94.15,2,38.75,24,2.0,33.37872,-112.0767,unknown
2812801,9.03,21.08,0.68,0.65,92.81,82.24,2,17.76,26,4.03,42.87868,74.59075,unknown
2812802,2.03,3.6,2.19,0.28,43.05,86.36,1,29.28,31,3.07,35.06304,-106.62045,unknown
2812803,4.44,12.28,1.38,0.94,78.53,80.04,2,31.29,27,2.49,36.20904,-121.12596,unknown
2812804,4.25,15.02,0.94,0.72,64.19,75.41,2,21.77,73,3.85,36.67557,-121.80082,natural
2812805,7.83,20.84,0.55,0.65,82.14,83.2,2,33.9,26,3.96,34.0332,-117.6339,unknown
2812806,3.95,5.85,10.66,0.99,54.72,125.13,1,33.76,23,2.88,39.23569,-121.40629,unknown
2812807,8.41,20.18,0.53,0.61,97.89,81.59,2,17.36,26,3.77,42.829,74.61708,unknown
2812808,4.42,7.78,13.16,1.84,60.25,130.85,2,33.43,26,2.01,38.4967,-121.44871,industrial
2812809,8.49,18.57,0.29,0.52,101.3,80.75,3,16.2,21,2.62,43.24283,76.82872,unknown
2812810,1.55,2.2,2.29,0.13,33.6,94.82,1,21.51,54,1.96,44.5674,-123.2802,unknown
2812811,8.44,21.84,0.46,0.56,100.07,82.05,3,15.76,30,3.22,42.74049,74.55361,unknown
2812812,4.42,7.78,13.16,1.84,60.25,130.85,2,33.43,26,2.01,38.4873,-121.44755,industrial
2812813,3.73,12.59,0.96,0.66,61.03,75.53,2,30.12,33,3.26,37.31326,-122.06318,natural
2812814,9.03,21.08,0.68,0.65,92.81,82.24,2,17.43,26,3.82,42.80872,74.55523,unknown
2812815,5.91,13.81,0.05,0.31,100.66,66.82,3,23.67,36,3.16,40.5684,72.8031,unknown
2812816,0.79,1.08,4.61,0.49,45.37,119.54,1,22.31,37,4.67,42.71653,-71.16605,unknown
2812817,9.03,21.08,0.68,0.65,92.81,82.24,2,17.24,26,3.75,42.82526,74.59084,unknown
2812818,4.94,14.04,1.59,1.06,78.68,79.39,2,32.24,23,1.2,35.86273,-120.80521,unknown
2812819,2.98,3.39,0.17,0.07,61.42,104.66,2,31.85,54,5.54,28.0038,-82.45486,natural
2812820,5.01,8.29,21.11,1.94,45.68,162.28,1,34.04,24,2.54,38.91025,-121.54112,industrial
2812821,8.49,18.57,0.29,0.52,101.3,80.75,3,15.99,18,3.9,43.33584,76.91287,unknown
2812822,3.6,11.78,1.1,0.69,61.17,76.4,2,30.4,39,3.28,37.45416,-122.14686,natural
2812823,8.44,21.84,0.46,0.56,100.07,82.05,3,14.85,28,3.41,42.77038,74.581,unknown
2812824,4.42,7.78,13.16,1.84,60.25,130.85,2,33.47,26,1.66,38.54739,-121.4654,industrial
2812825,4.71,8.03,17.14,1.89,52.95,146.6,1,33.68,25,1.57,38.63762,-121.44693,industrial
2812826,8.49,18.57,0.29,0.52,101.3,80.75,3,15.77,20,3.59,43.29171,76.9898,unknown
2812827,4.42,7.78,13.16,1.84,60.25,130.85,2,33.36,26,2.43,38.45265,-121.41732,industrial
2812828,3.51,12.09,0.78,0.63,58.97,74.53,1,29.64,52,3.33,37.73144,-122.37466,natural
2812829,7.44,23.17,0.47,0.54,76.34,77.15,2,32.81,52,4.52,32.88556,-117.23928,unknown
2812830,0.8,1.09,4.95,0.52,45.2,122.16,1,22.88,37,4.71,42.40299,-71.14772,unknown
2812831,8.49,18.57,0.29,0.52,101.3,80.75,3,16.39,18,3.32,43.31652,76.80429,unknown
2812832,1.05,1.31,3.23,0.11,35.28,107.38,1,20.34,49,4.93,42.44963,-73.25216,unknown
2812833,8.67,18.95,0.37,0.53,101.66,82.37,3,16.18,26,2.1,43.20533,76.77692,unknown
2812834,1.27,2.74,0.96,0.19,29.87,107.31,1,33.73,57,1.52,29.77964,-95.33122,natural
2812835,4.49,11.71,1.71,0.88,75.14,85.21,2,31.22,28,2.2,36.84231,-121.39588,unknown
2812836,2.98,3.39,0.17,0.07,61.42,104.66,2,31.85,54,5.54,28.02115,-82.45256,natural
2812837,1.07,2.53,0.82,0.18,29.22,104.63,1,33.77,54,2.03,29.77635,-95.43504,natural
2812838,5.22,8.74,14.29,2.44,72.59,137.25,2,33.42,26,2.25,38.45894,-121.40455,industrial
2813651,5.79,7.17,4.43,0.66,27.47,309.9,1,24.17,97,2.76,16.24309780470331,103.72712951331772,unknown
2813653,3.23,4.05,3.62,0.7,25.87,228.58,1,23.93,99,3.33,16.522197658786855,103.01450808336814,unknown
2813725,2.89,3.57,2.89,0.78,28.43,274.82,1,23.7,95,1.58,19.535827619120635,99.74097750939806,industrial
2813902,1.98,2.69,3.76,1.15,14.08,179.83,1,25.06,92,1.64,14.58926069887642,102.60063381625224,industrial
2813903,6.16,9.25,11.3,4.05,12.98,345.38,1,25.05,92,0.85,15.0024514147974,102.49220967195023,industrial
2813904,1.27,3.16,2.44,1.43,19.83,140.95,1,27.8,90,1.66,15.117804417115428,100.45916405575342,industrial
2813975,1.84,2.23,0.46,0.29,35.84,172.36,1,26.94,82,6.0,6.87268456246548,99.80799344894623,natural
2813976,0.88,0.96,0.24,0.06,19.41,129.86,1,28.99,89,3.03,16.702504348352143,99.86226286535997,natural
2813978,3.84,4.06,1.66,0.83,14.51,239.34,1,21.05,98,1.54,19.079081341720972,101.15802814887805,industrial
2813979,2.41,6.09,0.3,0.14,20.23,114.07,1,27.65,93,7.02,8.300500343011905,98.42080755406148,natural
2814051,1.04,1.48,2.06,0.92,33.83,187.69,1,25.34,93,2.27,6.712557412643191,101.05851274648651,industrial
2815804,4.93,6.88,5.75,0.24,27.03,118.13,1,19.78,67,1.54,47.70049,-122.33493,unknown
2815815,1.34,1.92,3.68,0.64,60.68,106.73,2,19.93,65,5.04,52.0846236,4.3858295,unknown
2815913,6.4,30.0,0.89,0.73,68.88,100.61,2,23.94,70,1.03,27.7686364,-15.5894112,unknown
2815920,4.28,14.74,0.96,0.73,67.68,76.6,2,30.58,39,3.64,36.67081,-121.63362,natural
2815972,4.04,14.35,0.88,0.68,60.79,74.44,2,28.61,41,2.44,36.99918,-122.05169,natural
2816166,3.98,4.32,2.7,0.09,40.55,117.84,1,23.62,58,2.33,45.03640409470957,-93.6356627059884,unknown
2816762,3.27,10.64,0.81,0.62,59.43,74.81,1,29.96,45,2.51,37.8792,-122.24652,natural
2817783,0.8,1.09,4.95,0.52,45.2,122.16,1,22.91,38,4.02,42.407796,-71.032959,unknown
2817784,1.3,1.44,1.12,0.6,89.9,108.94,2,20.3,38,4.79,43.46257,-80.32872,natural
2817981,13.78,15.69,13.35,2.66,28.15,335.95,2,23.91,46,0.83,19.5261919829972,-98.8461233128,vehicular
2819010,13.78,15.69,13.35,2.66,28.15,335.95,2,23.91,46,0.83,19.526408124400973,-98.84589468379446,vehicular
2819013,8.67,18.95,0.37,0.53,101.66,82.37,3,16.32,23,2.35,43.2288,76.77749,unknown
2819078,8.49,18.57,0.29,0.52,101.3,80.75,3,16.04,19,3.2,43.30173,76.87217,unknown
2819489,7.81,23.13,0.58,0.65,79.14,76.76,2,33.82,42,4.77,33.92173587082353,-118.31940561479088,unknown
2820274,6.62,11.97,3.63,0.27,26.15,101.34,1,23.41,41,3.31,47.213307999989155,27.611075000405265,unknown
2820861,3.83,4.01,4.61,0.04,20.02,119.7,1,21.76,50,2.81,46.51793,-87.52125,unknown
2821078,3.64,12.76,0.77,0.62,58.49,74.06,1,29.82,40,3.32,37.43739,-122.20962,natural
2821336,1.14,2.51,1.2,0.74,30.07,113.89,1,28.96,87,1.1,14.176639629938997,101.37048562423692,natural
2821337,1.33,1.54,1.11,0.25,36.38,193.34,1,22.92,95,0.75,20.1738211256972,100.0637395138998,natural
2821340,39.52,45.35,3.53,9.03,180.36,183.83,5,28.08,64,2.06,36.309722,139.750556,industrial
2821629,3.06,4.17,6.0,1.8,12.77,231.06,1,24.99,89,0.88,14.63634665114693,102.786075741059,industrial
2821701,0.63,0.79,0.12,0.03,16.22,79.4,1,28.32,75,2.14,14.128972484746535,99.69294076763131,natural
2822038,0.68,0.84,2.12,0.35,40.83,119.1,1,16.87,76,0.44,46.045,-73.12972,unknown
2822074,5.74,10.97,7.24,1.44,50.44,156.26,1,24.05,36,3.28,39.93332911778695,-75.16123545292952,industrial
2822484,4.44,8.54,3.29,0.75,48.44,100.64,1,19.47,72,1.11,42.344783,-7.855804,unknown
2822813,7.7,11.08,11.62,3.85,15.68,350.28,1,24.12,96,4.39,15.738638477478045,102.4671765670442,industrial
2822929,58.04,58.35,3.92,0.08,54.05,200.67,4,23.32,23,4.34,44.021896,-121.260166,vehicular
2823720,17.54,31.05,0.81,3.38,105.35,115.21,3,26.31,86,1.76,35.107222,139.838611,industrial
2823796,7.23,31.65,0.75,0.03,69.65,92.93,2,38.73,24,2.17,33.40401,-112.05683,unknown
2823797,7.23,31.65,0.75,0.03,69.65,92.93,2,38.73,24,2.17,33.41106,-112.06799,unknown
2823840,7.42,31.92,1.12,0.05,66.43,94.15,2,38.82,24,1.98,33.37747,-112.11537,unknown
2823841,7.23,31.65,0.75,0.03,69.65,92.93,2,38.74,24,2.27,33.45184,-112.10385,unknown
2823991,3.12,3.68,2.78,1.47,39.68,111.71,1,23.86,90,2.71,32.89718802827573,-96.9215209285234,unknown
2823992,7.42,31.92,1.12,0.05,66.43,94.15,2,38.66,24,1.86,33.36297,-112.09326,unknown
2825205,5.89,6.84,7.34,0.34,20.24,152.33,1,23.93,35,3.41,39.21771,-76.63609,unknown
2825320,0.76,1.13,2.41,0.45,47.68,109.75,1,18.45,79,5.75,48.2195277778,16.4050277778,unknown
2825321,2.69,5.9,0.48,1.48,60.08,75.26,2,26.35,78,1.06,33.782222,132.713611,unknown
2825322,14.48,28.34,0.84,3.42,95.78,104.1,2,24.34,93,1.12,35.153611,140.252778,industrial
2826190,0.59,0.67,2.81,0.03,12.67,97.64,1,15.91,90,1.47,45.368313,-71.85605,unknown
2826460,1.34,3.92,1.72,0.04,41.57,85.85,1,27.97,24,5.76,40.4515299,-3.722884,natural
2826464,1.34,3.92,1.72,0.04,41.57,85.85,1,27.97,24,5.76,40.4515299,-3.722884,natural
2826926,3.67,4.83,6.63,1.85,13.37,251.52,1,24.91,90,1.91,14.975487206390724,102.84285317073332,industrial
2826929,0.9,1.1,0.43,0.07,2.8,105.28,1,28.68,75,1.51,4.14593,-73.6354,natural
2827201,0.88,1.64,2.53,0.29,47.38,99.84,1,19.28,64,4.04,51.966058631890675,6.289890937160651,unknown
2827389,4.07,4.24,0.8,0.17,13.35,188.97,1,26.99,95,0.5,18.643732496500956,99.11761562116168,natural
2827390,4.88,5.41,0.69,0.08,18.03,198.06,1,22.98,99,0.79,18.83658958412909,97.93999695256036,natural
2827391,1.74,2.95,0.54,0.16,20.81,122.22,1,25.49,86,4.09,9.079092104453188,99.35585497596009,natural
2827392,1.96,6.56,0.3,0.2,22.93,115.65,1,27.78,90,9.64,7.909639025949969,98.38698699663972,natural
2827393,1.96,6.56,0.3,0.2,22.93,115.65,1,27.78,90,9.64,7.913188350254121,98.38594629958502,natural
2827394,0.96,1.44,1.17,0.57,30.58,159.7,1,26.02,79,5.27,7.158502558743491,100.6113217561578,natural
2827395,4.89,5.24,3.33,0.37,24.56,274.73,1,23.88,97,4.3,17.42769650946683,103.61873634019608,unknown
2827396,5.31,5.63,1.25,0.35,18.79,212.51,1,25.93,96,0.87,18.050391606682883,99.23346803905622,unknown
2827398,1.74,2.95,0.54,0.16,20.81,122.22,1,25.34,86,4.31,9.085112597568507,99.36435841579193,natural
2828557,13.78,15.69,13.35,2.66,28.15,335.95,2,23.91,46,0.83,19.526400713181193,-98.84636150516418,vehicular
2829508,0.56,0.88,2.01,1.04,61.69,81.8,2,4.72,95,0.42,-36.70419,146.9169,unknown
2830029,4.05,4.43,1.78,0.2,29.71,128.71,1,18.17,95,3.35,54.923493,23.897597,natural
2831471,2.78,3.15,0.17,0.06,60.47,104.95,2,31.94,55,5.55,27.96254,-82.45426,natural
2831472,2.78,3.15,0.17,0.06,60.47,104.95,2,31.94,55,5.55,27.9585,-82.4509,natural
2832266,0.66,1.57,0.97,0.66,27.34,89.27,1,26.1,95,1.39,13.638638923364107,102.39096382050208,natural
2832269,7.36,10.02,3.25,0.44,86.43,110.64,2,33.95,23,2.14,36.762704138392245,-119.79863491443308,unknown
2832600,5.31,5.63,1.25,0.35,18.79,212.51,1,25.81,96,0.86,18.129044618992815,99.20212951372334,unknown
2832909,0.74,1.24,3.14,0.36,35.33,99.27,1,18.76,63,2.12,50.78193295203506,7.238507465444635,unknown
2833133,5.87,20.25,1.16,0.12,48.84,88.51,2,36.71,26,4.48,32.32959,-111.058848,unknown
2833170,8.36,10.34,1.36,0.65,41.61,91.91,1,22.87,50,0.71,43.2078,23.5488,unknown
2834723,5.17,8.77,6.52,0.53,32.01,220.07,1,16.46,67,2.41,-0.161684749654914,-78.48064546109624,unknown
2834801,1.71,4.99,1.47,1.14,79.92,98.92,2,18.22,94,8.11,51.4356282,-0.9624044,unknown
2834996,7.08,12.92,3.74,0.68,76.93,107.36,2,31.9,25,5.33,36.01062991894909,-120.13016466192629,unknown
2836231,8.82,9.19,4.05,0.24,31.98,131.4,1,27.98,45,3.29,39.09514183091654,-94.52094011692796,unknown
2836270,8.82,9.19,4.05,0.24,31.98,131.4,1,27.98,45,3.29,39.1029731516455,-94.52751621914786,unknown
2836346,83.07,86.8,1.87,7.47,139.47,213.93,5,22.33,90,0.29,39.93774276385757,116.44345512863649,industrial
2836347,8.82,9.19,4.05,0.24,31.98,131.4,1,27.98,45,3.29,39.10559479731833,-94.54642351731488,unknown
2836781,5.18,7.48,4.47,0.83,16.05,86.4,1,21.58,69,2.6,49.227045,-122.894487,unknown
2836782,4.8,6.88,3.4,0.59,16.61,81.91,1,21.68,71,2.88,49.26029,-123.077811,unknown
2837721,11.9,13.6,2.53,1.67,81.9,129.77,2,25.54,54,2.15,45.798699,24.133733,industrial
2837801,9.8,14.43,1.76,0.8,68.54,114.71,2,22.56,53,2.79,43.2578,26.5299,unknown
2837802,9.8,14.43,1.76,0.8,68.54,114.71,2,22.36,54,2.73,43.2468,26.5723,unknown
2837927,0.63,0.78,2.15,0.12,42.83,102.72,1,19.69,57,3.44,43.8850885643871,-71.61695480346681,unknown
2837972,2.18,2.41,3.1,1.07,53.72,113.54,1,18.04,77,2.21,43.844385,19.896934,unknown
2837973,2.18,2.41,3.1,1.07,53.72,113.54,1,18.04,77,2.21,43.844385,19.896934,unknown
2838228,5.17,8.77,6.52,0.53,32.01,220.07,1,16.46,67,2.41,-0.161684749654914,-78.48064546109624,unknown
2840477,3.73,5.79,2.56,0.48,12.06,73.16,1,21.45,69,2.28,49.1716277,-122.6584767,unknown
2843623,2.96,3.66,3.35,0.78,26.44,209.42,1,23.97,99,3.34,16.437090220329377,102.9448922269198,industrial
2843624,2.35,6.02,0.21,0.13,20.01,114.68,1,26.77,91,5.73,8.265338492002899,98.80838059044652,natural
2843625,3.35,3.52,0.72,0.16,18.06,187.27,1,26.82,95,0.64,18.91706462015052,98.99813940307877,natural
2843627,2.32,5.98,0.17,0.12,19.9,114.98,1,24.98,98,1.0,8.267128021403797,99.04695559639762,natural
2843628,6.18,7.95,3.34,0.85,33.42,272.27,1,25.21,94,2.84,15.771612780842087,103.62445122052046,industrial
2843630,2.01,2.9,1.22,0.26,23.85,166.81,1,25.95,94,2.54,15.179903455765556,104.58213514232098,natural
2843631,2.38,3.3,1.32,0.32,26.35,171.47,1,26.73,95,2.46,15.108579666315348,104.33112649176884,natural
2843632,1.32,3.44,0.23,0.14,21.83,119.55,1,25.41,94,3.41,7.832802520610627,99.1719853716311,natural
2843713,1.75,2.16,2.02,0.4,21.83,159.6,1,24.8,92,2.32,14.708486039648944,103.42312321153788,unknown
2843720,3.07,3.23,1.62,1.07,21.27,230.2,1,23.91,98,0.67,18.55614310402829,100.71911569413427,industrial
2843723,0.94,2.58,0.46,0.35,25.17,79.86,1,28.49,78,4.35,12.949917877088192,101.03639622869056,natural
2843771,9.21,11.22,2.7,0.98,29.32,288.87,1,25.39,97,1.09,18.02707441554263,98.66349112279283,industrial
2843970,2.18,2.41,3.1,1.07,53.72,113.54,1,17.93,82,1.38,43.88195,19.937659,unknown
2843971,2.18,2.41,3.1,1.07,53.72,113.54,1,17.93,82,1.38,43.88195,19.937659,unknown
2844174,1.96,2.15,3.26,0.18,61.59,103.99,2,29.32,26,2.71,50.2008,-104.7108,unknown
2844175,1.96,2.15,3.26,0.18,61.59,103.99,2,29.32,26,2.71,50.2008,-104.7108,unknown
2844176,1.96,2.15,3.26,0.18,61.59,103.99,2,29.32,26,2.71,50.2008,-104.7108,unknown
2844257,0.5,0.5,1.0,0.04,35.8,96.09,1,15.77,89,3.17,45.04097,-72.85813,natural
2844342,1.27,2.74,0.96,0.19,29.87,107.31,1,33.77,57,1.43,29.76808,-95.26723,natural
