location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude
2623619,8.81,9.24,8.47,0.77,45.71,105.03,1,25.47,94,1.09,36.8550153,127.4413124
2623620,8.81,9.24,8.47,0.77,45.71,105.03,1,25.47,94,1.09,36.8550153,127.4413124
2623621,7.43,7.84,3.11,1.26,39.54,81.46,1,25.28,82,1.1,35.850801,129.207344
2623623,15.15,16.98,1.02,0.78,63.66,86.22,2,26.33,90,2.05,37.44116400000001,126.706817
2623625,15.15,16.98,1.02,0.78,63.66,86.22,2,26.54,89,2.97,37.473818,126.643199
2623627,8.36,8.64,7.67,1.63,41.57,91.92,1,24.59,83,1.88,36.420285,129.3637254
2623629,7.43,7.84,3.11,1.26,39.54,81.46,1,25.47,81,1.28,35.996198,129.35210299999997
2623631,1.04,2.39,1.0,0.19,29.2,74.51,1,27.91,77,2.11,33.28434149999999,126.71511499999998
2623633,5.27,5.6,15.56,0.71,29.73,122.92,1,23.02,96,0.67,37.145137,128.22066399999997
2623635,14.4,15.33,5.28,0.63,57.3,99.31,2,26.11,94,1.31,37.141026399999994,127.1960051
2623637,4.64,5.52,1.39,0.82,32.45,75.55,1,24.12,83,2.43,35.2460177,129.2116801
2623638,3.52,3.75,5.2,0.71,33.3,89.75,1,24.47,95,0.68,36.107179,127.490685
2623640,3.52,3.75,5.2,0.71,33.3,89.75,1,24.47,95,0.68,36.107179,127.490685
2623641,2.29,2.49,3.57,0.56,31.05,83.65,1,24.5,93,0.62,35.976403,127.20552299999999
2623643,13.95,15.45,3.17,1.15,60.92,92.37,2,26.56,91,1.03,37.452158,126.884909
2623645,15.15,16.98,1.02,0.78,63.66,86.22,2,26.07,90,1.73,37.449722,126.72416699999998
2623646,14.4,15.33,5.28,0.63,57.3,99.31,2,26.62,94,1.34,37.1710811,127.052049
2623647,11.56,12.38,7.41,1.86,55.51,104.55,2,25.6,92,1.09,37.580842,127.226766
2623649,6.28,6.66,4.49,1.49,38.99,83.09,1,25.18,90,0.85,35.87573700000001,128.812259
2623651,2.19,2.82,3.44,0.49,28.87,79.65,1,24.05,95,1.25,35.1000281,126.8965634
2623653,1.75,2.92,0.93,0.3,31.79,73.57,1,25.13,85,0.54,35.221729,128.69825
2623655,6.0,6.42,5.56,1.77,38.12,84.23,1,25.13,91,0.95,35.825174,128.743217
2623659,15.15,16.98,1.02,0.78,63.66,86.22,2,26.56,89,2.97,37.463043,126.624209
2623661,15.03,16.38,3.09,0.86,59.89,92.34,2,26.68,92,1.51,37.28923700000001,126.86448799999998
2623662,15.03,16.38,3.09,0.86,59.89,92.34,2,26.68,92,1.51,37.28923700000001,126.86448799999998
2623663,5.22,5.42,5.48,0.63,34.7,89.33,1,24.39,94,0.47,36.286987,127.23791900000002
2623665,2.6,3.35,3.52,0.51,28.48,79.44,1,24.58,94,1.31,35.02174,126.79041299999999
2623667,0.85,1.88,0.9,0.13,28.72,74.5,1,27.85,79,2.9,33.409109,126.268778
2623669,0.92,2.02,1.18,0.15,26.99,74.05,1,25.68,87,1.47,34.4792914,126.2687164
2623671,0.88,1.56,1.8,0.2,25.36,73.9,1,24.5,96,1.12,34.6446579,126.7711918
2623673,1.93,2.26,3.63,0.51,30.94,81.9,1,24.1,97,0.99,35.409278,127.384754
2623675,6.0,6.42,5.56,1.77,38.12,84.23,1,25.46,90,0.85,35.889757,128.633064
2623677,11.04,11.47,12.46,2.54,38.34,99.68,2,24.63,93,0.47,36.576821,128.472886
2623679,13.95,15.45,3.17,1.15,60.92,92.37,2,26.52,89,1.24,37.56282099999999,126.826071
2623681,15.15,16.98,1.02,0.78,63.66,86.22,2,26.52,90,1.3,37.4800328,126.7999056
2623683,2.88,3.55,4.14,0.61,30.32,81.82,1,24.16,96,1.26,35.311711,126.97291399999999
2623685,5.72,6.17,6.63,2.05,37.26,85.37,1,25.47,90,1.03,35.874296,128.584136
2623688,14.51,15.48,3.56,0.79,46.91,87.06,2,24.62,93,1.16,36.455152,126.804931
2623689,14.51,15.48,3.56,0.79,46.91,87.06,2,24.62,93,1.16,36.455152,126.804931
2623690,14.4,15.33,5.28,0.63,57.3,99.31,2,26.62,94,1.34,37.1710811,127.052049
2623691,10.99,12.61,3.2,0.77,44.92,85.16,2,26.01,87,2.8,36.15287,126.549494
2623692,6.0,6.42,5.56,1.77,38.12,84.23,1,24.82,91,1.02,35.83047199999999,128.63157
2623694,15.15,16.98,1.02,0.78,63.66,86.22,2,26.57,89,2.91,37.480664,126.63581999999998
2623696,15.03,16.38,3.09,0.86,59.89,92.34,2,26.63,93,1.15,37.284067,126.97989200000002
2623697,15.03,16.38,3.09,0.86,59.89,92.34,2,26.63,93,1.15,37.284067,126.97989200000002
2623698,4.09,4.41,11.55,1.18,47.34,117.52,1,24.16,88,1.85,37.524793499999994,129.1140452
2623700,2.19,2.82,3.44,0.49,28.87,79.65,1,24.64,95,1.17,35.176106,126.85693100000002
2623702,11.87,12.57,5.09,0.7,46.85,92.83,2,24.93,94,1.61,36.731582,127.00890600000001
2623704,8.86,9.58,7.07,1.92,56.21,105.2,1,24.49,95,0.81,37.676245,127.494701
2623706,18.22,19.61,1.64,0.74,54.93,84.72,2,24.49,91,1.66,36.6529558,126.66770180000002
2623707,6.92,7.29,9.78,0.87,42.16,108.51,1,25.24,93,0.85,36.813261000000004,127.615808
2623709,1.67,2.94,0.84,0.26,31.67,73.1,1,24.62,90,0.69,35.2258303611,128.50325827000003
2623711,10.99,11.89,7.36,2.45,55.38,103.69,2,25.67,90,1.08,37.698671999999995,127.204729
2623713,7.41,7.75,8.18,0.8,40.82,101.09,1,25.39,94,0.92,36.61322619999999,127.4686138
2623716,5.3,5.64,17.63,0.64,24.57,126.95,1,23.24,96,0.79,37.1725568,128.4551652
2623718,11.93,13.2,5.31,1.94,58.66,98.07,2,26.13,89,1.12,37.603593,127.026007
2623720,15.15,16.98,1.02,0.78,63.66,86.22,2,26.48,90,2.1,37.404839,126.69715799999999
2623722,15.03,16.38,3.09,0.86,59.89,92.34,2,26.19,90,1.57,37.316703,126.82791999999999
2623724,1.75,3.14,0.96,0.33,31.57,73.99,1,25.66,87,1.29,35.173784000000005,128.986052
2623726,11.12,12.07,4.53,0.89,41.66,87.91,2,24.71,94,0.62,36.07865,126.96658000000001
2623728,5.22,5.42,5.48,0.63,34.7,89.33,1,25.28,94,0.49,36.354444,127.383056
2623729,1.83,3.13,1.02,0.37,31.95,74.38,1,25.41,85,2.65,35.157731000000005,129.14379400000004
2623732,1.56,2.74,0.76,0.23,32.55,73.23,1,24.95,97,0.95,35.31574799999999,128.25375699999998
2623734,13.29,15.78,0.78,0.63,59.85,83.75,2,26.51,89,3.89,37.49659,126.487769
2623738,12.13,12.86,7.47,1.28,55.63,105.41,2,25.41,94,0.99,37.36615,127.22856
2623740,0.99,2.42,0.94,0.13,27.32,73.88,1,25.38,87,3.12,34.755561199999995,126.12601159999998
2623742,13.14,13.95,5.18,0.67,52.06,96.06,2,26.1,94,1.76,36.828034,127.104606
2623743,13.14,13.95,5.18,0.67,52.06,96.06,2,26.1,94,1.76,36.828034,127.104606
2623746,14.4,15.33,5.28,0.63,57.3,99.31,2,26.61,94,1.22,37.196921,127.0723
2623747,10.7,11.19,7.16,0.68,49.28,101.53,2,26.17,95,1.7,36.883421,127.20737099999998
2623749,5.24,5.55,13.42,0.78,35.04,118.71,1,23.16,96,0.71,37.125508,128.198426
2623751,6.69,6.89,6.43,0.66,36.51,92.15,1,25.6,94,0.82,36.592906,127.292253
2623754,5.03,5.34,11.07,0.96,38.63,111.96,1,24.81,95,0.91,36.982086,127.91920600000002
2623756,5.22,5.42,5.48,0.63,34.7,89.33,1,25.06,94,0.43,36.3682,127.31849999999999
2623758,6.69,6.89,6.43,0.66,36.51,92.15,1,25.15,94,0.62,36.42516799999999,127.395931
2623759,6.69,6.89,6.43,0.66,36.51,92.15,1,25.15,94,0.62,36.42516799999999,127.395931
2623760,15.15,16.98,1.02,0.78,63.66,86.22,2,26.28,88,1.49,37.4903861,126.7236421
2623762,10.2,10.73,8.77,0.74,50.62,108.99,2,25.15,94,1.14,37.138467,127.54645000000001
2623763,2.1,2.94,2.17,0.55,33.94,78.6,1,24.92,97,0.81,35.56723,128.16517
2623765,16.11,17.31,3.02,0.58,58.85,92.3,2,26.89,93,1.94,37.13235600000001,126.92018600000002
2623766,16.11,17.31,3.02,0.58,58.85,92.3,2,26.89,93,1.94,37.13235600000001,126.92018600000002
2623769,5.57,6.29,1.97,0.96,34.81,77.52,1,25.61,82,1.63,35.515703,129.35892
2623771,8.81,9.24,8.47,0.77,45.71,105.03,1,25.35,93,1.02,36.904796,127.544593
2623773,5.57,6.29,1.97,0.96,34.81,77.52,1,25.5,83,1.47,35.528793,129.326001
2623775,7.74,8.1,4.65,1.39,40.23,85.01,1,25.2,81,1.22,36.05249,129.360814
2623777,1.83,3.13,1.02,0.37,31.95,74.38,1,24.47,84,2.65,35.1708927,129.17416589999996
2623779,3.46,4.22,1.88,0.65,34.65,76.98,1,24.66,85,1.3,35.414667,129.17208299999996
2623780,2.19,2.82,3.44,0.49,28.87,79.65,1,23.51,95,1.28,35.0652356,126.9857882
2623782,0.92,1.85,1.51,0.18,26.01,73.89,1,25.06,89,2.72,34.757839999999995,126.452808
2623784,5.85,6.43,4.29,0.75,35.02,85.99,1,24.92,93,0.67,35.941567,127.16578300000002
2623786,5.57,6.29,1.97,0.96,34.81,77.52,1,25.12,83,1.97,35.438115,129.336917
2623788,7.43,7.84,3.11,1.26,39.54,81.46,1,25.61,81,1.37,35.990790800000006,129.2269476
2623790,13.58,14.62,5.29,1.07,57.75,98.9,2,26.04,94,0.94,37.280224,127.11514
2623792,1.01,2.19,1.44,0.27,28.54,75.33,1,25.19,88,0.61,34.753899999999994,127.7468
2623800,14.01,16.34,0.69,0.55,58.7,83.53,2,26.65,89,3.23,37.2437,126.5854
2623802,15.15,16.98,1.02,0.78,63.66,86.22,2,26.56,90,2.13,37.545556,126.675833
2623804,7.74,8.1,4.65,1.39,40.23,85.01,1,25.2,81,1.22,36.070725,129.380278
2623806,4.77,5.0,6.54,0.77,34.64,93.47,1,24.96,95,0.56,36.305084,127.570789
2623807,4.77,5.0,6.54,0.77,34.64,93.47,1,24.96,95,0.56,36.305084,127.570789
2623808,1.75,2.92,0.93,0.3,31.79,73.57,1,25.37,89,0.65,35.371633,128.676483
2623811,13.95,15.45,3.17,1.15,60.92,92.37,2,26.53,90,1.03,37.474899,126.898657
2623813,8.92,9.36,5.03,1.48,39.14,86.16,1,25.55,82,1.19,36.006021,129.41491
2624054,6.64,7.33,8.8,2.42,54.18,113.08,1,24.21,97,0.69,37.85697729999999,127.7500616
2624055,6.69,6.89,6.43,0.66,36.51,92.15,1,25.5,94,0.51,36.474172,127.252529
2624057,2.88,3.55,4.14,0.61,30.32,81.82,1,24.07,95,1.18,35.218056,126.8925
2624291,5.57,6.29,1.97,0.96,34.81,77.52,1,24.95,85,1.16,35.55809,129.28116
2624490,1.17,2.22,1.5,0.27,30.08,75.55,1,25.03,88,0.4,34.937342,127.693427
2624491,2.27,6.63,0.14,0.37,43.97,73.68,1,25.21,91,4.23,37.938413,124.645669
2625191,11.87,12.57,5.09,0.7,46.85,92.83,2,26.08,95,1.57,36.78279,127.12066800000001
2625897,1.18,1.8,2.38,0.12,20.94,97.67,1,17.07,68,1.93,50.085915,14.138103
2626532,5.57,6.29,1.97,0.96,34.81,77.52,1,25.61,82,1.63,35.536392,129.35595
2627233,1.55,2.91,0.41,0.34,59.96,110.22,1,13.82,86,8.07,54.268657183515,-8.487835359159817
2629233,0.82,1.91,0.15,0.01,6.07,105.04,1,27.56,82,3.5,10.2885,-61.00689
2635486,11.55,13.35,2.14,0.56,118.84,108.61,3,20.82,24,1.41,37.64591,-118.96629
2638232,1.67,1.94,0.76,0.11,59.37,94.82,1,19.42,73,5.48,48.602,1.6924
2648129,3.71,12.85,0.73,0.63,60.91,74.33,2,30.25,47,3.87,37.571756,-122.28453
2655302,15.02,15.68,5.39,0.24,76.7,134.75,2,29.17,32,2.0,47.68729,-117.24149
2655306,9.32,9.62,1.96,0.87,56.33,110.23,1,29.72,32,3.27,38.94708235865785,-92.32280379677539
2655746,15.87,16.47,4.81,0.28,77.7,136.09,2,28.23,32,2.13,47.7025,-117.19389
2655748,15.87,16.47,4.81,0.28,77.7,136.09,2,28.23,32,2.13,47.7025,-117.19389
2655788,0.92,1.11,0.54,0.19,42.2,97.24,1,31.26,61,1.08,26.376752713714048,-80.1316866727762
2655791,2.85,9.19,0.03,0.03,89.07,44.24,2,1.25,41,2.12,35.04242,85.29419
2655990,1.67,7.08,0.43,0.48,76.85,99.48,2,18.74,76,1.19,41.746893000092754,13.149794999677193
2655991,4.75,5.1,1.14,0.08,23.11,103.18,1,12.29,80,1.83,42.18816999990293,21.030190000127618
2655992,5.54,5.79,0.82,0.08,27.09,105.52,1,16.83,86,0.39,42.46779699981242,21.460424999934983
2655993,6.5,6.89,1.08,0.13,32.37,112.61,1,16.19,89,1.7,42.67790399980898,21.05284299990358
2655994,6.43,7.19,1.6,0.31,44.3,121.11,1,18.7,83,1.46,42.219860000191964,20.727940000058144
2655995,6.25,11.11,2.22,0.28,55.1,99.73,1,23.36,37,1.56,46.564369000239616,26.91066699957464
2655996,2.04,2.32,0.87,0.17,84.68,118.11,2,17.74,96,1.25,44.80769999991452,15.866399999798812
2655997,1.39,2.01,2.41,0.48,62.51,104.58,2,20.89,58,5.14,51.88888900004206,4.312499999586845
2655998,5.71,6.4,2.7,0.66,30.73,106.0,1,17.83,95,0.84,46.23451421496271,15.262476003911639
2655999,5.71,6.4,2.7,0.66,30.73,106.0,1,17.59,95,0.84,46.235657189717145,15.24623519031182
2656000,13.52,20.75,2.37,1.59,67.08,130.36,2,22.07,85,3.93,43.81512500001705,28.582638999928477
2656001,0.94,1.76,0.6,0.18,55.95,109.97,1,14.26,84,7.67,55.372200000103355,-7.338900000154912
2656003,0.5,0.5,0.33,0.03,54.09,105.98,1,17.02,73,5.09,63.41744999943222,10.396770000046866
2656004,4.19,4.4,1.32,0.69,64.15,118.16,2,16.77,83,1.03,43.661600000217156,18.977499999736352
2656005,6.49,7.32,3.64,1.24,46.87,121.37,1,16.74,95,0.93,46.14391306255907,15.083294439588443
2656006,6.02,6.8,7.5,1.46,37.61,119.8,1,14.02,94,0.56,60.372879999662835,11.074069999918548
2656007,1.9,2.26,0.81,0.51,88.88,113.57,2,15.45,93,1.17,45.56109979316704,14.858067454436664
2656008,3.22,3.39,0.39,0.17,87.03,130.08,2,9.54,90,2.29,43.77833199980571,18.0202810002542
2656009,5.16,5.54,1.53,0.35,50.19,128.41,1,14.61,93,1.92,44.11000000016105,18.12000000023251
2656010,2.98,4.04,1.73,0.95,80.47,122.91,2,19.42,81,1.12,45.54301185760207,13.713523658987516
2656011,5.64,6.53,5.14,0.97,45.24,127.61,1,17.15,92,1.95,46.24178832997832,14.362238336762195
2656012,6.14,7.05,6.54,0.93,31.09,127.66,1,14.2,92,1.73,46.29735156265388,14.533314818196752
2656013,2.69,3.16,0.55,0.23,85.66,123.97,2,15.01,89,1.52,43.82249999993878,17.001000000211608
2656014,5.61,6.61,4.85,0.87,37.04,127.22,1,17.27,94,0.98,46.072091567275685,14.487118334873363
2656015,5.61,6.61,4.85,0.87,37.04,127.22,1,17.25,94,1.02,46.065544947151096,14.512720323165714
2656016,5.61,6.61,4.85,0.87,37.04,127.22,1,17.29,94,0.85,46.037487020173316,14.48927171967859
2656017,4.72,5.07,1.07,0.17,19.57,104.78,1,17.56,90,0.83,44.53319999976138,18.53469999994531
2656018,5.05,5.45,1.72,0.32,27.3,118.74,1,17.52,92,1.46,44.54000000024433,18.100000000375033
2656019,5.0,5.53,1.82,0.07,12.75,89.14,1,17.15,93,1.92,46.558870835333785,15.65130261991171
2656020,5.0,5.53,1.82,0.07,12.75,89.14,1,16.79,94,1.94,46.56835072124402,15.626122060065228
2656021,4.57,5.1,2.27,0.06,16.55,95.06,1,17.55,91,2.4,46.657760654679215,16.15923293199877
2656022,4.57,5.1,2.27,0.06,16.55,95.06,1,17.55,91,2.4,46.65208637823152,16.19131664685004
2656023,3.45,4.3,1.94,1.1,80.04,124.87,2,18.85,85,1.52,45.955569063014806,13.652389822931456
2656024,4.99,5.65,2.72,0.97,61.27,119.13,2,17.8,95,1.31,45.80181822680355,15.177261465717097
2656025,6.21,9.92,3.23,0.23,28.34,92.58,1,21.65,55,1.89,46.934127999953446,26.389249999852726
2656026,3.01,3.7,1.67,1.05,82.0,119.92,2,14.22,87,1.52,45.93766834299975,13.911563347661085
2656027,4.62,5.09,1.83,0.06,15.17,92.73,1,17.45,89,2.01,46.4255029796374,15.876509700193422
2656028,1.75,7.21,0.35,0.52,75.57,97.9,2,23.4,57,4.15,42.042434000212744,11.833491999584291
2656029,4.31,4.54,0.91,0.38,62.17,124.08,2,14.1,89,2.13,43.86749600030751,18.423061000238796
2656030,4.25,4.5,0.94,0.32,65.34,126.66,2,13.71,88,2.56,43.82300000025628,18.20099999974513
2656031,4.25,4.5,0.94,0.32,65.34,126.66,2,14.37,88,2.42,43.83009999985558,18.311100000317
2656032,4.25,4.5,0.94,0.32,65.34,126.66,2,15.11,90,1.84,43.96000000018148,18.26929999955486
2656033,4.25,4.5,0.94,0.32,65.34,126.66,2,13.26,89,2.19,43.848399999786515,18.36370000017573
2656034,4.31,4.54,0.91,0.38,62.17,124.08,2,13.14,90,2.01,43.85900000011468,18.434800000217038
2656035,4.25,4.5,0.94,0.32,65.34,126.66,2,14.46,89,2.11,43.900000000232716,18.341999999728493
2656036,4.55,4.88,0.76,0.1,15.81,97.97,1,17.04,90,0.55,44.54055400018482,18.67333800026334
2656037,12.19,15.13,2.59,0.76,40.46,113.9,2,23.6,50,1.98,47.689727999865276,22.458500000173068
2656038,3.83,4.17,1.34,0.22,31.4,114.1,1,17.13,91,1.47,44.61960000009846,17.991200000359836
2656039,10.21,19.56,1.36,0.87,82.86,121.26,2,22.89,74,2.89,45.17953899973616,28.78689400000052
2656040,10.21,19.56,1.36,0.87,82.86,121.26,2,22.89,74,2.89,45.175236000039185,28.774394000314174
2656041,4.41,4.79,1.24,0.28,61.14,131.26,2,15.3,91,1.89,44.224999999842076,17.666999999597877
2656042,6.49,7.32,3.64,1.24,46.87,121.37,1,16.97,94,0.98,46.157508393053426,15.053950465081174
2656043,4.55,4.88,0.76,0.1,15.81,97.97,1,17.48,90,0.63,44.53472099989222,18.66167799992781
2656044,4.55,4.88,0.76,0.1,15.81,97.97,1,17.23,90,0.7,44.5237000000053,18.600200000421786
2656045,4.19,4.46,0.96,0.26,68.53,129.25,2,15.43,90,1.85,43.99000000011136,18.179999999804945
2656046,1.39,2.01,2.41,0.48,62.51,104.58,2,20.02,62,4.95,51.91488299982928,4.329429999774322
2656047,6.19,7.08,4.04,1.12,43.61,123.31,1,15.25,95,1.01,46.13111418221215,14.996115171781492
2656048,5.27,5.7,1.67,0.36,46.48,129.41,1,16.05,92,1.64,44.202220000151314,17.900499999595816
2656049,4.6,4.96,1.24,0.29,59.92,129.32,1,16.05,92,1.64,44.198999999826086,17.912699999706504
2656050,4.6,4.96,1.24,0.29,59.92,129.32,1,16.07,93,1.6,44.19519999982807,17.93199999995525
2656051,5.27,5.7,1.67,0.36,46.48,129.41,1,15.3,92,1.64,44.22540000016335,17.8910999997167
2656052,5.27,5.7,1.67,0.36,46.48,129.41,1,15.78,92,1.47,44.28999999971563,17.90999999993236
2656053,4.55,4.88,0.76,0.1,15.81,97.97,1,17.53,90,0.82,44.45410000003999,18.64850000037404
2656054,1.42,1.66,0.1,0.03,8.69,72.96,1,28.28,73,4.49,4.920832999862801,-52.32194499987723
2656055,1.42,1.66,0.1,0.03,8.69,72.96,1,28.28,73,4.49,4.920832999862801,-52.32194499987723
2656056,1.42,1.66,0.1,0.03,8.69,72.96,1,28.28,73,4.49,4.920832999862801,-52.32194499987723
2658361,3.95,7.36,3.24,0.35,33.38,134.11,1,20.37,72,2.7,44.66711155565033,11.582858664114882
2658600,3.42,3.51,2.43,0.71,38.75,151.85,1,19.99,89,4.38,50.024605,19.97846
2659904,0.93,2.61,0.87,0.21,56.33,110.71,1,15.5,85,7.05,54.85149099934374,-6.274961000290598
2659906,1.98,5.33,0.96,0.8,74.37,101.65,2,16.56,92,6.68,51.390921999337465,-2.355029999974101
2659908,2.29,6.34,1.53,0.61,65.11,104.05,2,17.54,93,6.99,52.48134599952562,-1.9182349998038515
2659909,2.29,6.34,1.53,0.61,65.11,104.05,2,17.54,93,6.99,52.48134599952562,-1.9182349998038515
2659910,1.9,6.0,2.44,1.68,81.82,98.73,2,17.88,92,7.4,51.661228999247705,-0.27067100006731837
2659912,2.02,5.09,1.13,0.83,69.99,103.28,2,17.41,91,5.74,51.457967999279994,-2.5839749997974386
2659914,2.27,6.12,1.67,0.6,64.52,104.37,2,18.17,91,7.75,52.82104999947384,-1.6357179996281708
2659916,2.09,5.02,1.46,0.96,65.33,104.42,2,17.49,88,9.33,51.49095999974069,-3.1523049997746106
2659918,2.43,6.86,1.49,0.59,68.43,102.14,2,17.89,93,8.4,52.407707999735656,-1.4900820001776627
2659920,1.36,2.99,1.05,0.52,56.56,108.16,1,17.9,88,7.08,53.115940999502676,-2.453491999951757
2659922,2.07,5.11,1.4,0.85,63.16,105.57,2,16.88,90,8.83,51.65381899924052,-3.006369999675045
2659924,1.61,3.7,1.49,0.57,61.91,106.5,2,17.35,92,5.54,53.69310399964839,-1.6371110000712645
2659926,2.11,5.29,1.74,0.77,66.78,104.96,2,18.13,90,7.05,53.51823999960276,-1.1380569996970833
2659927,2.11,5.29,1.74,0.77,66.78,104.96,2,18.13,90,7.05,53.51823999960276,-1.1380569996970833
2659928,0.84,2.13,0.86,0.44,51.63,110.69,1,15.84,91,7.57,56.4754339993143,-2.959860999650829
2659930,0.78,2.35,0.47,0.32,55.72,110.98,1,15.68,86,5.47,55.944759999554876,-3.1839909999068814
2659932,1.4,3.26,1.94,1.09,61.01,106.0,2,17.83,89,10.68,54.6832419994915,-1.20383800038095
2659933,1.4,3.26,1.94,1.09,61.01,106.0,2,17.83,89,10.68,54.6832419994915,-1.20383800038095
2659934,2.54,5.86,2.03,0.77,62.19,105.91,2,17.89,88,8.89,53.61924099923087,-0.21332400041336616
2659935,2.54,5.86,2.03,0.77,62.19,105.91,2,17.89,88,8.89,53.61924099923087,-0.21332400041336616
2659936,2.37,6.82,1.86,1.01,72.88,100.26,2,17.82,92,8.48,52.27225699952828,-0.9166050003721854
2659938,2.09,6.54,1.38,1.04,81.03,97.97,2,18.37,94,11.8,50.79833899930249,-1.0955580000494325
2659940,1.85,5.06,0.9,0.8,77.22,101.19,2,17.79,94,8.48,51.558060999272236,-1.7656780003154373
2659942,1.78,4.42,1.31,0.6,58.56,107.58,1,17.2,89,6.59,52.67347099970886,-2.4366920003589367
2659944,2.29,6.34,1.53,0.61,65.11,104.05,2,17.41,93,7.64,52.50833699931375,-1.986008000257209
2659945,2.29,6.34,1.53,0.61,65.11,104.05,2,17.41,93,7.64,52.50833699931375,-1.986008000257209
2659984,8.96,14.17,2.05,0.26,52.92,117.69,1,23.38,62,4.17,44.20418100022246,27.313671999690133
2659985,9.09,14.18,2.25,0.27,55.52,119.53,1,23.17,64,3.96,44.196805999737684,27.39134200014007
2660425,0.92,1.11,0.54,0.19,42.2,97.24,1,31.26,61,1.08,26.376744991944996,-80.13152801516851
2661531,2.74,5.48,3.55,0.13,35.31,111.73,1,14.99,69,0.42,-40.581945892399,-73.173134892662
2661532,2.74,5.48,3.55,0.13,35.31,111.73,1,14.99,69,0.42,-40.581945892399,-73.173134892662
2663104,5.23,10.42,0.24,0.45,74.31,69.61,2,18.25,20,5.14,-16.52983,-71.655173
2665101,15.02,15.68,5.39,0.24,76.7,134.75,2,29.2,32,1.83,47.68417,-117.29259
2667330,3.88,5.09,7.86,0.53,14.02,173.35,1,25.84,72,2.53,19.530094444444,-96.881880555556
2668232,1.94,2.06,1.73,0.13,58.17,77.25,1,26.32,43,1.82,51.29256183027962,-116.96560277762836
2668237,5.45,6.44,6.7,1.23,52.66,135.08,1,21.05,41,2.23,42.75748103327158,-83.25974757353606
2670748,5.53,14.99,0.04,0.37,82.44,68.62,2,21.23,56,4.68,-13.713381000000002,-76.148167
2670749,5.53,14.99,0.04,0.37,82.44,68.62,2,21.23,56,4.68,-13.713381000000002,-76.148167
2672558,10.47,11.55,4.29,0.96,66.1,140.13,2,26.36,45,1.3,37.099944,-79.293361
2674799,0.5,0.58,0.17,0.08,21.64,76.95,1,29.43,72,2.94,13.771263,100.434679
2675271,2.06,5.55,1.38,0.96,79.39,100.75,2,18.04,93,12.89,50.826428,-0.120566
2675903,5.73,6.3,5.72,0.46,35.16,144.2,1,24.52,35,2.69,38.81853,-77.01039
2675904,5.73,6.3,5.72,0.46,35.16,144.2,1,24.52,35,2.69,38.81853,-77.01039
2676617,5.45,6.44,6.7,1.23,52.66,135.08,1,21.27,40,1.29,42.5999882926453,-83.25749013771502
2677725,14.17,14.88,5.98,0.21,75.65,133.34,2,29.16,32,0.92,47.73428,-117.40114
2679526,11.55,13.35,2.14,0.56,118.84,108.61,3,21.54,24,1.78,37.63621,-118.94657
2682708,9.99,11.07,3.79,0.54,47.95,121.71,1,28.01,43,2.32,35.58005600138076,-80.9068284442807
2687422,3.12,3.62,3.36,1.53,44.66,119.6,1,23.21,90,3.19,33.02671501396604,-96.73049880638965
2689464,2.85,9.19,0.03,0.03,89.07,44.24,2,1.25,41,2.12,35.0424,85.29417
2691479,9.16,17.52,2.02,0.36,69.85,121.67,2,23.44,50,2.61,45.42041100000137,28.018593999789164
2692433,0.5,0.58,0.17,0.08,21.64,76.95,1,29.41,70,3.39,13.723917563386962,100.4896320971784
2692436,0.5,0.58,0.17,0.08,21.64,76.95,1,29.44,70,3.36,13.714227217771464,100.53463637224243
2692437,0.5,0.58,0.17,0.08,21.64,76.95,1,29.53,70,3.03,13.74828616518107,100.55400303589226
2692438,0.55,0.73,0.32,0.13,21.58,82.98,1,29.58,72,2.64,13.818829640186134,100.5170517172806
2692439,0.5,0.58,0.17,0.08,21.64,76.95,1,29.42,71,3.13,13.759764,100.474672
2692640,2.19,2.98,2.0,0.01,61.76,89.21,2,24.32,39,3.94,44.00492,-107.95696
2692642,0.5,0.58,0.17,0.08,21.64,76.95,1,29.42,71,3.13,13.749383457371344,100.47691024942468
2692643,0.5,0.58,0.17,0.08,21.64,76.95,1,29.47,72,2.91,13.768026699364972,100.46533225829832
2692644,0.5,0.58,0.17,0.08,21.64,76.95,1,29.56,71,2.84,13.79695026631216,100.5222724774432
2692645,0.55,0.73,0.32,0.13,21.58,82.98,1,29.63,72,2.61,13.824551234939227,100.55028307691722
2693076,11.55,13.35,2.14,0.56,118.84,108.61,3,20.82,24,1.41,37.65412,-118.97035
2694254,0.5,0.58,0.17,0.08,21.64,76.95,1,29.46,69,3.33,13.709940984188846,100.57602189955097
2696698,35.09,43.34,11.07,7.97,100.23,221.82,3,29.06,82,1.18,24.39017512,120.65525382
2697130,2.59,11.14,0.21,0.54,91.12,108.43,2,25.71,70,7.51,35.89009099973841,14.434573000194618
2697131,2.59,11.14,0.21,0.54,91.12,108.43,2,26.02,70,7.41,35.89556299965945,14.493217000032196
2697596,6.61,6.94,6.17,0.2,24.27,145.53,1,25.3,47,2.95,40.12306,-88.24017
2698067,50.35,61.78,2.59,13.68,177.3,177.83,4,29.83,58,2.06,35.843889,139.8825
2707661,8.19,24.99,1.6,1.47,68.24,88.15,2,26.3,44,8.25,32.2136214,-7.9359933
